0,2.2,2,,x (in G's),y (in G's),z (in G's)
554,2.2,2,,0.031509,-0.82576,-0.469452
555,2.2,2,,0.034286,-0.863586,-0.492752
556,2.2,2,,0.033295,-0.906982,-0.541443
557,2.1,2,,0.016449,-0.873718,-0.504089
558,1.4,1,,-0.009689,-0.870026,-0.445511
559,1.5,2,,0.011902,-0.877655,-0.436844
560,2.2,2,,0.004211,-0.874832,-0.507019
561,2,2,,-0.005585,-0.850372,-0.500153
562,2,2,,-0.013351,-0.879547,-0.480652
563,2.2,2,,-0.011978,-0.889984,-0.560379
564,2,2,,0.000809,-0.872269,-0.495834
565,1.5,2,,0.009628,-0.886169,-0.495041
566,1.3,1,,0.028549,-0.870789,-0.480881
567,1.3,1,,-0.001007,-0.891815,-0.515717
568,1.3,1,,0.018005,-0.863495,-0.471436
569,1.3,1,,0.003723,-0.911102,-0.495102
570,1.3,1,,0.016449,-0.919128,-0.512604
571,1.3,1,,0.013626,-0.867538,-0.474716
572,1.3,1,,0.034058,-0.817001,-0.44519
573,1.3,1,,0.000854,-0.930237,-0.541321
574,1.3,1,,-0.002686,-0.91153,-0.542664
575,1.3,1,,0.027954,-0.887207,-0.505096
,,,,0.017181,-0.848038,-0.48526
,,,,0.021118,-0.842651,-0.417328
,,,,0.011398,-0.903702,-0.569717
,,,,0.021744,-0.874329,-0.542282
,,,,-0.007843,-0.827911,-0.484741
,,,,0.08252,-0.82959,-0.434875
,,,,0.024124,-0.941879,-0.519333
,,,,0.044312,-0.862137,-0.571823
,,,,0.024612,-0.823242,-0.466248
,,,,0.022339,-0.832443,-0.486664
,,,,0.050598,-0.909912,-0.510223
,,,,0.025421,-0.934891,-0.61821
,,,,0.039291,-0.824158,-0.455292
,,,,0.008011,-0.857529,-0.447861
,,,,0.022278,-0.878036,-0.528839
,,,,0.013306,-0.873947,-0.523071
,,,,0.038513,-0.877106,-0.52121
,,,,0.05043,-0.884888,-0.524918
,,,,0.041718,-0.847092,-0.524948
,,,,0.026703,-0.835754,-0.504333
,,,,0.012589,-0.887558,-0.523941
,,,,0.048309,-0.904327,-0.529007
,,,,0.045929,-0.898041,-0.52832
,,,,0.067795,-0.839615,-0.495346
,,,,0.028046,-0.83847,-0.479797
,,,,0.028519,-0.87886,-0.522079
,,,,0.01857,-0.905548,-0.530624
,,,,0.009995,-0.902451,-0.53772
,,,,0.029953,-0.837952,-0.450043
,,,,0.019287,-0.85907,-0.446671
,,,,0.01741,-0.90567,-0.517593
,,,,0.02597,-0.837814,-0.526932
,,,,0.031219,-0.838348,-0.467636
,,,,0.052963,-0.864029,-0.481262
,,,,0.06929,-0.921951,-0.537292
,,,,0.042374,-0.881088,-0.521774
,,,,0.019653,-0.861008,-0.420822
,,,,0.024231,-0.856934,-0.46286
,,,,0.069778,-0.862488,-0.496262
,,,,0.052582,-0.867142,-0.50885
,,,,0.03093,-0.89183,-0.50502
,,,,0.01178,-0.909592,-0.462006
,,,,0.034409,-0.89769,-0.464874
,,,,0.041214,-0.891724,-0.488281
,,,,0.058578,-0.868591,-0.483521
,,,,0.0345,-0.882278,-0.492676
,,,,0.031082,-0.891739,-0.531235
,,,,0.040131,-0.853073,-0.510315
,,,,-0.006546,-0.834595,-0.459686
,,,,0.024567,-0.906494,-0.450623
,,,,0.023483,-0.932526,-0.490189
,,,,0.018799,-0.854858,-0.4888
,,,,0.000961,-0.827255,-0.464111
,,,,0.011826,-0.889481,-0.490067
,,,,0.025116,-0.909088,-0.561249
,,,,0.020325,-0.857162,-0.53891
,,,,-0.003647,-0.879379,-0.477905
,,,,0.003754,-0.892273,-0.458847
,,,,0.043488,-0.888184,-0.499573
,,,,0.036453,-0.871887,-0.498383
,,,,0.054031,-0.838501,-0.504898
,,,,0.007919,-0.861435,-0.543457
,,,,0.012238,-0.858734,-0.553131
,,,,0.01355,-0.856583,-0.543991
,,,,0.02919,-0.844833,-0.481689
,,,,0.046448,-0.862411,-0.437653
,,,,0.050186,-0.882355,-0.478256
,,,,0.045044,-0.842941,-0.481049
,,,,0.038773,-0.837799,-0.445282
,,,,0.032806,-0.914795,-0.499893
,,,,0.047684,-0.924942,-0.611481
,,,,0.038269,-0.879593,-0.54306
,,,,0.019943,-0.815491,-0.417358
,,,,0.059708,-0.866272,-0.399033
,,,,0.051651,-0.905579,-0.508591
,,,,0.032074,-0.884415,-0.565582
,,,,0.012833,-0.870285,-0.481201
,,,,-0.002777,-0.849152,-0.46846
,,,,0.031158,-0.865601,-0.48735
,,,,0.068024,-0.886658,-0.538437
,,,,0.058716,-0.879242,-0.50499
,,,,0.015518,-0.84169,-0.509766
,,,,0.026398,-0.843414,-0.449188
,,,,0.028305,-0.896713,-0.486328
,,,,0.046616,-0.884445,-0.554565
,,,,0.000763,-0.88443,-0.481354
,,,,0.005081,-0.881226,-0.416763
,,,,0.025696,-0.909988,-0.495331
,,,,0.056274,-0.886703,-0.524994
,,,,0.018646,-0.87233,-0.47998
,,,,0.011673,-0.876831,-0.481674
,,,,0.067459,-0.874283,-0.498978
,,,,0.020233,-0.863068,-0.458679
,,,,0.023392,-0.913666,-0.447998
,,,,0.028503,-0.911728,-0.455811
,,,,0.003525,-0.898468,-0.475571
,,,,-0.001923,-0.862732,-0.442291
,,,,0.00322,-0.870987,-0.462204
,,,,0.019989,-0.911819,-0.490814
,,,,0.040192,-0.895569,-0.509613
,,,,0.038818,-0.863708,-0.475357
,,,,-0.008484,-0.891251,-0.451324
,,,,-0.001541,-0.928329,-0.477432
,,,,0.031281,-0.870483,-0.484299
,,,,0.031662,-0.854355,-0.407776
,,,,0.034332,-0.879868,-0.412506
,,,,0.06279,-0.957581,-0.504395
,,,,0.021164,-0.907791,-0.498795
,,,,-0.009506,-0.851212,-0.447617
,,,,0.01947,-0.881027,-0.425125
,,,,0.030914,-0.931229,-0.471191
,,,,0.023209,-0.899399,-0.5121
,,,,0.029938,-0.871765,-0.447021
,,,,0.02153,-0.878113,-0.407013
,,,,-0.00531,-0.910965,-0.456772
,,,,0.039566,-0.864792,-0.498428
,,,,0.031052,-0.833588,-0.413193
,,,,0.005951,-0.903992,-0.412308
,,,,-0.010559,-0.959625,-0.465912
,,,,0.011963,-0.890381,-0.447983
,,,,-0.00235,-0.843887,-0.412201
,,,,0.011032,-0.887833,-0.469131
,,,,0.018234,-0.915771,-0.496231
,,,,0.034073,-0.90715,-0.479385
,,,,0.0495,-0.885696,-0.444412
,,,,0.045685,-0.878098,-0.428757
,,,,0.049225,-0.891785,-0.443237
,,,,0.017792,-0.93045,-0.490311
,,,,0.033081,-0.893112,-0.480606
,,,,0.014114,-0.87851,-0.455078
,,,,0.032349,-0.894058,-0.457626
,,,,0.013992,-0.935776,-0.490051
,,,,0.001755,-0.905624,-0.473007
,,,,-0.000916,-0.878082,-0.433609
,,,,0.020493,-0.877441,-0.409698
,,,,0.053024,-0.906448,-0.427658
,,,,0.043808,-0.904999,-0.494537
,,,,0.014648,-0.86496,-0.42775
,,,,-0.008453,-0.881592,-0.406342
,,,,0.010742,-0.940048,-0.423401
,,,,0.039261,-0.939407,-0.468857
,,,,0.005402,-0.858124,-0.443878
,,,,0.047241,-0.877747,-0.350754
,,,,-0.012711,-0.952637,-0.476883
,,,,-0.0009,-0.955048,-0.465668
,,,,0.028519,-0.918533,-0.441101
,,,,0.045441,-0.874329,-0.359467
,,,,0.016907,-0.928207,-0.384659
,,,,0.025894,-0.902985,-0.451553
,,,,0.016068,-0.951675,-0.417328
,,,,-0.011765,-0.953384,-0.450348
,,,,0.003494,-0.869095,-0.44548
,,,,0.041626,-0.839767,-0.360565
,,,,0.068832,-0.937302,-0.446304
,,,,0.080551,-0.970047,-0.490875
,,,,0.03772,-0.910706,-0.438339
,,,,-0.003098,-0.835709,-0.334625
,,,,0.009537,-0.880524,-0.372604
,,,,0.115173,-0.871933,-0.411392
,,,,0.107391,-0.905594,-0.442459
,,,,0.090927,-0.961014,-0.461121
,,,,0.047256,-0.930771,-0.415329
,,,,0.011948,-0.883957,-0.373596
,,,,0.035736,-0.863449,-0.388
,,,,0.086517,-0.861771,-0.418472
,,,,0.074402,-0.915192,-0.46405
,,,,0.062698,-0.95163,-0.439774
,,,,0.016052,-0.9366,-0.454163
,,,,0.004456,-0.852295,-0.332367
,,,,-0.009903,-0.902313,-0.395752
,,,,0.028778,-0.904968,-0.457993
,,,,0.009979,-0.886749,-0.439102
,,,,0.030807,-0.859985,-0.382004
,,,,0.050568,-0.916672,-0.401886
,,,,0.085297,-0.991821,-0.440506
,,,,0.042282,-0.960052,-0.460068
,,,,0.023499,-0.890167,-0.38826
,,,,0.015137,-0.864059,-0.370117
,,,,0.055725,-0.959991,-0.441956
,,,,0.037628,-0.983887,-0.564407
,,,,0.049057,-0.925537,-0.456085
,,,,-0.008743,-0.864655,-0.358887
,,,,0.043137,-0.888275,-0.364502
,,,,0.084351,-0.914597,-0.457611
,,,,0.077484,-0.906982,-0.48204
,,,,0.029739,-0.914413,-0.466461
,,,,0.017151,-0.896179,-0.453506
,,,,0.010971,-0.850647,-0.373505
,,,,0.071854,-0.885117,-0.396729
,,,,0.084686,-0.939926,-0.465408
,,,,0.044937,-0.926483,-0.447021
,,,,0.003525,-0.898315,-0.40947
,,,,0.061111,-0.891998,-0.387299
,,,,0.070618,-0.923676,-0.460236
,,,,0.07753,-0.88707,-0.457382
,,,,0.072617,-0.895859,-0.45195
,,,,0.039001,-0.87468,-0.406677
,,,,0.042114,-0.90741,-0.374542
,,,,0.063538,-0.921646,-0.482819
,,,,0.012573,-0.900787,-0.432037
,,,,0.00325,-0.843643,-0.397491
,,,,0.082626,-0.857681,-0.36264
,,,,0.118805,-0.903015,-0.42981
,,,,0.119202,-0.975647,-0.417892
,,,,0.053329,-0.92363,-0.473206
,,,,0.071426,-0.805511,-0.292267
,,,,0.0811,-0.916992,-0.366959
,,,,0.126511,-0.995102,-0.478851
,,,,0.0923,-0.910294,-0.478195
,,,,0.052155,-0.881042,-0.379272
,,,,0.071365,-0.945236,-0.410721
,,,,0.088623,-0.896423,-0.517517
,,,,0.110916,-0.872269,-0.388916
,,,,0.060089,-0.958008,-0.355927
,,,,0.097076,-0.992676,-0.465897
,,,,0.069183,-0.874161,-0.43071
,,,,0.117981,-0.858749,-0.318542
,,,,0.085312,-0.97966,-0.440125
,,,,0.133362,-1.040314,-0.527893
,,,,0.11264,-0.770447,-0.33873
,,,,0.116409,-0.88829,-0.391312
,,,,0.147873,-0.968109,-0.425812
,,,,0.119858,-0.959366,-0.47731
,,,,0.1259,-0.826553,-0.361557
,,,,0.107513,-0.900726,-0.372635
,,,,0.168625,-0.944794,-0.405289
,,,,0.128342,-0.956497,-0.472412
,,,,0.103638,-0.884369,-0.4655
,,,,0.082794,-0.857483,-0.31105
,,,,0.101578,-0.842819,-0.434708
,,,,0.193497,-0.85434,-0.36734
,,,,0.11792,-1.032593,-0.51503
,,,,0.132675,-1.070175,-0.445465
,,,,-0.016449,-1.004181,-0.448517
,,,,0.005768,-0.746658,-0.276093
,,,,0.157257,-0.818542,-0.22403
,,,,0.030243,-1.097809,-0.613327
,,,,0.117081,-1.104431,-0.435959
,,,,0.188858,-0.819107,-0.43367
,,,,0.039932,-0.655914,-0.231903
,,,,0.116028,-0.853317,-0.305023
,,,,0.167236,-1.001938,-0.471115
,,,,0.155411,-0.958328,-0.412567
,,,,0.093079,-0.918427,-0.395813
,,,,0.05687,-0.926331,-0.318497
,,,,0.071411,-0.961868,-0.394745
,,,,0.064987,-0.959961,-0.424789
,,,,0.019623,-0.961121,-0.428299
,,,,-0.005829,-0.905487,-0.403366
,,,,0.016617,-0.943771,-0.374863
,,,,0.052597,-0.952682,-0.384903
,,,,0.052933,-0.916687,-0.378235
,,,,0.095291,-0.868637,-0.352386
,,,,0.091965,-0.908401,-0.328873
,,,,0.12529,-0.94986,-0.369186
,,,,0.087799,-1.003662,-0.435516
,,,,0.071472,-0.937408,-0.407715
,,,,0.002548,-0.892273,-0.300919
,,,,-0.00238,-1.008041,-0.381897
,,,,0.037109,-0.9776,-0.402817
,,,,0.060333,-0.90741,-0.33226
,,,,0.088562,-0.912766,-0.349411
,,,,0.096863,-0.985916,-0.42804
,,,,0.033508,-0.992767,-0.389496
,,,,-0.036545,-0.951675,-0.357925
,,,,-0.018005,-0.891205,-0.291458
,,,,0.059311,-0.939438,-0.299316
,,,,0.101257,-0.969208,-0.342972
,,,,0.108612,-0.916122,-0.399414
,,,,0.092239,-0.930573,-0.343613
,,,,0.05304,-0.973221,-0.358704
,,,,0.007462,-0.960861,-0.327545
,,,,-0.000183,-0.965332,-0.295959
,,,,0.050476,-0.960571,-0.292831
,,,,0.055115,-0.98645,-0.267944
,,,,0.027039,-0.966782,-0.335022
,,,,0.001038,-0.914886,-0.323898
,,,,-0.028152,-0.932556,-0.305374
,,,,-0.00444,-1.042587,-0.369537
,,,,0.006363,-1.019913,-0.36998
,,,,0.026932,-0.927078,-0.264252
,,,,-0.005783,-0.94838,-0.230347
,,,,-0.000793,-1.002075,-0.215378
,,,,-0.006027,-1.031815,-0.29657
,,,,0.019623,-0.975342,-0.284348
,,,,0.029022,-0.983871,-0.240524
,,,,0.0336,-1.012589,-0.336884
,,,,0.065292,-0.943085,-0.295609
,,,,0.056458,-0.949112,-0.30545
,,,,0.029739,-0.998001,-0.231766
,,,,0.020737,-1.027161,-0.272812
,,,,0.012802,-1.033798,-0.308945
,,,,-0.003433,-0.965485,-0.278519
,,,,0.016098,-0.955658,-0.21347
,,,,0.025223,-0.995468,-0.261856
,,,,0.034332,-1.0737,-0.31102
,,,,0.00621,-0.990952,-0.341293
,,,,0.038605,-0.937454,-0.237473
,,,,0.044952,-0.981339,-0.239136
,,,,0.053101,-1.030914,-0.291595
,,,,0.032257,-0.994415,-0.309677
,,,,0.044769,-0.978622,-0.247894
,,,,-0.00592,-0.994034,-0.259979
,,,,0.020248,-0.983597,-0.272491
,,,,0.047333,-0.965378,-0.248138
,,,,0.059464,-0.998627,-0.273697
,,,,0.049591,-1.022339,-0.32309
,,,,0.029022,-1.015045,-0.307114
,,,,0.026718,-0.993469,-0.239594
,,,,0.037521,-0.97966,-0.273697
,,,,0.055115,-0.998276,-0.272018
,,,,0.04068,-1.003876,-0.270966
,,,,0.033417,-1.010986,-0.26712
,,,,0.033646,-0.99617,-0.282532
,,,,0.069244,-0.990662,-0.297699
,,,,0.07843,-0.974258,-0.26918
,,,,0.052216,-1.008606,-0.271439
,,,,0.059418,-1.001007,-0.265381
,,,,0.036758,-1.006149,-0.300293
,,,,0.026306,-0.99144,-0.25798
,,,,0.022125,-0.974991,-0.277145
,,,,0.042221,-0.95192,-0.275894
,,,,0.036499,-0.952866,-0.261948
,,,,0.034866,-1.026474,-0.295609
,,,,0.055649,-1.011658,-0.299713
,,,,0.040726,-0.98439,-0.255051
,,,,0.059265,-1.004379,-0.282791
,,,,0.055283,-0.970413,-0.286484
,,,,0.038391,-0.94574,-0.27179
,,,,0.014542,-0.960205,-0.261856
,,,,0.032486,-0.984756,-0.266296
,,,,0.077942,-0.992798,-0.296143
,,,,0.049591,-0.990982,-0.265671
,,,,0.041046,-1.015366,-0.265335
,,,,0.022964,-1.025604,-0.275009
,,,,0.032089,-1.004959,-0.322815
,,,,0.024689,-0.945145,-0.259186
,,,,0.016327,-0.933167,-0.210495
,,,,0.05217,-0.985611,-0.216461
,,,,0.072327,-1.052246,-0.279388
,,,,0.096405,-0.99678,-0.239075
,,,,0.049255,-1.011475,-0.24646
,,,,0.008469,-1.022461,-0.231354
,,,,-0.004639,-1.021072,-0.242325
,,,,-0.003067,-1.043152,-0.275208
,,,,0.005219,-1.005112,-0.266724
,,,,0.032196,-0.98114,-0.228943
,,,,0.025375,-0.978836,-0.219315
,,,,0.033432,-1.011047,-0.227829
,,,,0.06662,-1.008789,-0.230392
,,,,0.078323,-1.016327,-0.230057
,,,,0.045181,-0.989075,-0.25235
,,,,0.070023,-1.003525,-0.220917
,,,,0.018539,-1.085785,-0.285172
,,,,0.00235,-1.06134,-0.301544
,,,,-0.014984,-1.024582,-0.25618
,,,,-0.031525,-1.055038,-0.230164
,,,,-0.031631,-1.002029,-0.250458
,,,,0.053757,-0.908401,-0.204987
,,,,0.054733,-0.935928,-0.188126
,,,,0.077957,-0.985214,-0.242737
,,,,0.118103,-0.972916,-0.283661
,,,,0.172119,-0.992172,-0.309982
,,,,0.150238,-1.009323,-0.33226
,,,,0.111801,-1.001556,-0.32756
,,,,0.040039,-0.97757,-0.317535
,,,,-0.010696,-0.975647,-0.297379
,,,,0.025497,-0.982254,-0.308807
,,,,0.026215,-0.960938,-0.338104
,,,,0.029922,-0.942734,-0.33017
,,,,0.050323,-0.939163,-0.369354
,,,,0.096207,-0.923935,-0.376633
,,,,0.121033,-0.94014,-0.393005
,,,,0.122086,-0.952408,-0.375092
,,,,0.105972,-0.947632,-0.363312
,,,,0.072052,-0.94368,-0.379608
,,,,0.026733,-0.940552,-0.36467
,,,,0.035385,-0.948471,-0.362167
,,,,0.036591,-0.939957,-0.398285
,,,,0.031662,-0.917999,-0.39856
,,,,0.039062,-0.925476,-0.393616
,,,,0.075546,-0.926834,-0.40625
,,,,0.113892,-0.944046,-0.336838
,,,,0.018951,-0.961639,-0.27623
,,,,0.100464,-0.973495,-0.379059
,,,,0.097458,-0.95961,-0.434387
,,,,0.078979,-0.904922,-0.465302
,,,,0.023315,-0.867935,-0.442154
,,,,0.053787,-0.911133,-0.423233
,,,,0.092499,-0.929504,-0.414459
,,,,0.07077,-0.909485,-0.393295
,,,,0.093735,-0.913925,-0.356613
,,,,0.063568,-0.917221,-0.372604
,,,,0.103302,-0.948639,-0.441605
,,,,0.025803,-0.90419,-0.43483
,,,,0.056046,-0.90625,-0.401505
,,,,0.042191,-0.924255,-0.428665
,,,,0.05098,-0.938034,-0.424088
,,,,0.034073,-0.916306,-0.425522
,,,,0.061859,-0.90715,-0.43541
,,,,0.063522,-0.9151,-0.40596
,,,,0.0439,-0.918106,-0.429596
,,,,0.079483,-0.916336,-0.413544
,,,,0.096313,-0.921982,-0.408859
,,,,0.072159,-0.931107,-0.42572
,,,,0.098267,-0.923889,-0.403717
,,,,0.04776,-0.920578,-0.4095
,,,,0.077988,-0.923691,-0.449783
,,,,0.05188,-0.910355,-0.408829
,,,,0.067078,-0.917099,-0.401978
,,,,0.074173,-0.916504,-0.394104
,,,,0.044022,-0.908234,-0.450348
,,,,0.073715,-0.924088,-0.447891
,,,,0.068237,-0.919144,-0.446533
,,,,0.088211,-0.904068,-0.437714
,,,,0.090897,-0.891403,-0.451828
,,,,0.07399,-0.901352,-0.470001
,,,,0.078873,-0.890823,-0.458893
,,,,0.084641,-0.876358,-0.47467
,,,,0.081146,-0.889603,-0.453186
,,,,0.070908,-0.894775,-0.447723
,,,,0.082825,-0.902679,-0.455429
,,,,0.073746,-0.897095,-0.459854
,,,,0.080475,-0.898575,-0.480453
,,,,0.086395,-0.896591,-0.46965
,,,,0.090134,-0.89296,-0.467407
,,,,0.083588,-0.902451,-0.442429
,,,,0.050186,-0.913666,-0.419098
,,,,0.094681,-0.904099,-0.445587
,,,,0.08165,-0.904846,-0.464462
,,,,0.081863,-0.882584,-0.485565
,,,,0.095596,-0.881439,-0.476624
,,,,0.076538,-0.888626,-0.442139
,,,,0.098206,-0.903366,-0.446228
,,,,0.070114,-0.902283,-0.441025
,,,,0.100632,-0.90799,-0.449844
,,,,0.075974,-0.913773,-0.431702
,,,,0.105408,-0.899078,-0.430344
,,,,0.083206,-0.900009,-0.438095
,,,,0.077957,-0.903885,-0.440384
,,,,0.090179,-0.909531,-0.439819
,,,,0.090591,-0.901398,-0.43959
,,,,0.087997,-0.900284,-0.436462
,,,,0.08342,-0.900925,-0.438858
,,,,0.083832,-0.906891,-0.431229
,,,,0.094589,-0.901215,-0.443436
,,,,0.09201,-0.896042,-0.451614
,,,,0.086487,-0.898102,-0.461105
,,,,0.083588,-0.912399,-0.476837
,,,,0.0961,-0.903976,-0.457443
,,,,0.089722,-0.897797,-0.452774
,,,,0.081696,-0.902283,-0.455673
,,,,0.09053,-0.891953,-0.462402
,,,,0.077118,-0.885757,-0.466568
,,,,0.093338,-0.868576,-0.480637
,,,,0.090424,-0.882004,-0.485184
,,,,0.091263,-0.891815,-0.470215
,,,,0.077484,-0.893921,-0.477768
,,,,0.08844,-0.883926,-0.481491
,,,,0.078674,-0.884598,-0.489685
,,,,0.094452,-0.883072,-0.471634
,,,,0.074631,-0.884293,-0.488708
,,,,0.082092,-0.879623,-0.496399
,,,,0.085266,-0.884674,-0.498489
,,,,0.090881,-0.875046,-0.489746
,,,,0.065323,-0.891037,-0.469788
,,,,0.080063,-0.889542,-0.473145
,,,,0.078552,-0.885941,-0.485794
,,,,0.092651,-0.877899,-0.496017
,,,,0.091705,-0.883591,-0.47261
,,,,0.0867,-0.883163,-0.481705
,,,,0.094559,-0.87616,-0.483963
,,,,0.065979,-0.876678,-0.480408
,,,,0.094498,-0.887161,-0.477829
,,,,0.100128,-0.886765,-0.50174
,,,,0.042419,-0.880402,-0.468567
,,,,0.009949,-0.888031,-0.473724
,,,,0.074722,-0.896027,-0.460983
,,,,0.129623,-0.892029,-0.47406
,,,,0.121033,-0.883926,-0.472855
,,,,0.108307,-0.889328,-0.457504
,,,,0.087357,-0.89299,-0.451141
,,,,0.115005,-0.894379,-0.468109
,,,,0.093765,-0.89827,-0.44075
,,,,0.093719,-0.893051,-0.442841
,,,,0.066391,-0.913193,-0.437225
,,,,0.082855,-0.903488,-0.445801
,,,,0.097153,-0.901535,-0.45874
,,,,0.070267,-0.901672,-0.434631
,,,,0.096054,-0.9077,-0.433777
,,,,0.097778,-0.899734,-0.450714
,,,,0.109604,-0.898254,-0.450821
,,,,0.113968,-0.883835,-0.466827
,,,,0.097443,-0.900696,-0.466736
,,,,0.096008,-0.901993,-0.419373
,,,,0.083923,-0.90007,-0.435547
,,,,0.080658,-0.892105,-0.464645
,,,,0.116547,-0.897949,-0.449844
,,,,0.063858,-0.914108,-0.399368
,,,,0.095551,-0.901443,-0.405518
,,,,0.140091,-0.90242,-0.463516
,,,,0.11171,-0.902542,-0.476517
,,,,0.129883,-0.900787,-0.477325
,,,,0.09082,-0.908142,-0.462326
,,,,0.071411,-0.910233,-0.466446
,,,,0.143112,-0.911621,-0.424622
,,,,0.088272,-0.904144,-0.417953
,,,,0.057434,-0.903107,-0.379959
,,,,0.09404,-0.915955,-0.451599
,,,,0.077271,-0.923111,-0.43454
,,,,0.031891,-0.902847,-0.455521
,,,,0.00354,-0.899521,-0.434341
,,,,-0.007614,-0.913513,-0.422318
,,,,-0.013351,-0.899582,-0.415787
,,,,0.106003,-0.907135,-0.455612
,,,,0.104767,-0.897324,-0.470871
,,,,0.086609,-0.88588,-0.478455
,,,,0.079285,-0.888321,-0.470749
,,,,0.086487,-0.884598,-0.48143
,,,,0.150818,-0.899429,-0.482925
,,,,0.087158,-0.889587,-0.434021
,,,,0.104004,-0.89679,-0.445801
,,,,0.118286,-0.898056,-0.468765
,,,,0.095901,-0.888367,-0.473511
,,,,0.097549,-0.904648,-0.460052
,,,,0.096252,-0.900818,-0.46196
,,,,0.08345,-0.908356,-0.434906
,,,,0.066635,-0.877716,-0.422791
,,,,0.077301,-0.888214,-0.448898
,,,,0.089798,-0.968948,-0.436554
,,,,0.071365,-0.86409,-0.472824
,,,,0.080688,-0.889404,-0.508453
,,,,0.092499,-0.885956,-0.474243
,,,,0.100937,-0.889053,-0.473816
,,,,0.114456,-0.908768,-0.480545
,,,,0.080978,-0.901306,-0.434128
,,,,0.066376,-0.892288,-0.409134
,,,,0.055557,-0.904907,-0.430313
,,,,0.075272,-0.900696,-0.454056
,,,,0.074509,-0.901993,-0.467422
,,,,0.085648,-0.891388,-0.489731
,,,,0.0737,-0.885941,-0.448914
,,,,0.109863,-0.898117,-0.451569
,,,,0.06073,-0.901611,-0.458832
,,,,-0.00621,-0.886124,-0.412033
,,,,0.064636,-0.895721,-0.485779
,,,,0.050278,-0.883331,-0.503693
,,,,0.096146,-0.874359,-0.480164
,,,,0.086884,-0.885162,-0.472855
,,,,0.061279,-0.894089,-0.455185
,,,,0.054352,-0.898254,-0.44693
,,,,0.073257,-0.910889,-0.436264
,,,,0.07103,-0.901215,-0.433929
,,,,0.06366,-0.893036,-0.435608
,,,,0.0923,-0.913284,-0.472229
,,,,0.05394,-0.897751,-0.478973
,,,,0.082016,-0.886581,-0.494781
,,,,0.087265,-0.883148,-0.480972
,,,,0.065308,-0.885284,-0.469406
,,,,0.064163,-0.890717,-0.48317
,,,,0.074219,-0.875259,-0.500702
,,,,0.097534,-0.876297,-0.504242
,,,,0.088776,-0.877289,-0.504593
,,,,0.081161,-0.882111,-0.500748
,,,,0.076538,-0.875687,-0.495224
,,,,0.084,-0.876678,-0.478806
,,,,0.05191,-0.874786,-0.484055
,,,,0.073227,-0.887192,-0.47966
,,,,0.072845,-0.890427,-0.46637
,,,,0.058487,-0.884293,-0.487488
,,,,0.065826,-0.892166,-0.484604
,,,,0.076111,-0.885498,-0.479294
,,,,0.081589,-0.885422,-0.476303
,,,,0.089111,-0.879807,-0.468277
,,,,0.102264,-0.89003,-0.488693
,,,,0.067673,-0.885666,-0.481079
,,,,0.108627,-0.886749,-0.47023
,,,,0.065918,-0.886154,-0.480042
,,,,0.065552,-0.896881,-0.47197
,,,,0.080399,-0.883026,-0.489532
,,,,0.089432,-0.881531,-0.493896
,,,,0.070969,-0.872757,-0.494385
,,,,0.089279,-0.881027,-0.512878
,,,,0.104843,-0.879578,-0.517044
,,,,0.095291,-0.878998,-0.476379
,,,,0.080811,-0.881714,-0.486832
,,,,0.087326,-0.880081,-0.486725
,,,,0.080673,-0.874573,-0.516846
,,,,0.098679,-0.861389,-0.515594
,,,,0.091827,-0.865967,-0.515228
,,,,0.099319,-0.854874,-0.534424
,,,,0.099686,-0.873016,-0.532806
,,,,0.091644,-0.864731,-0.520004
,,,,0.083557,-0.866013,-0.518585
,,,,0.085846,-0.855042,-0.528793
,,,,0.094208,-0.849701,-0.542953
,,,,0.080933,-0.85379,-0.533127
,,,,0.096817,-0.843475,-0.552094
,,,,0.099609,-0.852997,-0.556839
,,,,0.118408,-0.855194,-0.555237
,,,,0.116409,-0.856064,-0.541992
,,,,0.130325,-0.852814,-0.5504
,,,,0.130127,-0.850647,-0.541458
,,,,0.121521,-0.83728,-0.530899
,,,,0.101273,-0.843277,-0.546783
,,,,0.107986,-0.863815,-0.552399
,,,,0.121658,-0.863632,-0.517899
,,,,0.133591,-0.862732,-0.532761
,,,,0.156982,-0.854721,-0.527451
,,,,0.181,-0.852356,-0.499756
,,,,0.197632,-0.859818,-0.492432
,,,,0.197723,-0.867508,-0.513687
,,,,0.197418,-0.845245,-0.521744
,,,,0.19426,-0.841415,-0.514633
,,,,0.139252,-0.868347,-0.515121
,,,,0.119965,-0.904816,-0.530746
,,,,0.193573,-0.88678,-0.488373
,,,,0.213547,-0.872223,-0.477829
,,,,0.25032,-0.901932,-0.494873
,,,,0.208313,-0.833542,-0.479248
,,,,0.172928,-0.842575,-0.46048
,,,,0.143402,-0.89682,-0.480637
,,,,0.141052,-0.91954,-0.532654
,,,,0.175034,-0.887726,-0.585709
,,,,0.162048,-0.847168,-0.534668
,,,,0.151443,-0.813843,-0.533707
,,,,0.132797,-0.824326,-0.538574
,,,,0.148331,-0.834366,-0.557159
,,,,0.168533,-0.817352,-0.551697
,,,,0.244507,-0.808487,-0.522598
,,,,0.295242,-0.833221,-0.531006
,,,,0.312286,-0.847382,-0.575226
,,,,0.328827,-0.832855,-0.546402
,,,,0.261276,-0.808563,-0.464157
,,,,0.214493,-0.84816,-0.462097
,,,,0.196579,-0.914856,-0.556778
